source,target,sign,Weight
FOXO3,CDKN1B,1,TRUE
FRS2,GRB2,1,TRUE
FRS2,PTPN11,1,TRUE
FUS,BCL2,-1,TRUE
FUS,BCL2L1,-1,TRUE
FUS,BCL2L11,1,TRUE
FYN,BCAR1,1,TRUE
FYN,CBL,1,TRUE
FYN,DOK1,1,TRUE
FYN,GRB10,-1,TRUE
FYN,NFE2L2,-1,TRUE
FYN,PLCG1,1,TRUE
FYN,PLD2,1,TRUE
FYN,RAPGEF1,1,TRUE
FZD1,DVL1,1,TRUE
FZR1,ANAPC1,1,TRUE
FZR1,ANAPC10,1,TRUE
FZR1,ANAPC2,1,TRUE
FZR1,ANAPC4,1,TRUE
FZR1,ANAPC5,1,TRUE
FZR1,CDC16,1,TRUE
FZR1,CDC23,1,TRUE
FZR1,CDC27,1,TRUE
G3BP1,DDX58,-1,TRUE
G3BP1,EIF2AK2,1,TRUE
G3BP1,G3BP2,1,TRUE
G3BP2,G3BP1,1,TRUE
G6PD,Enzyme7544__G6PD_reverse,1,TRUE
GAB2,ARHGAP32,1,TRUE
GAB2,PIK3CA,1,TRUE
GAB2,PIK3R1,1,TRUE
GAB2,PIK3R2,1,TRUE
GABARAP,ATG7,1,TRUE
GABARAP,DVL2,-1,TRUE
GABARAP,GPHN,1,TRUE
GABARAPL1,SQSTM1,1,TRUE
GABARAPL2,SQSTM1,1,TRUE
GAD1,Enzyme3634__GAD1,1,TRUE
GAD1,Enzyme5471__GAD1,1,TRUE
GAD1,Enzyme966__GAD1,1,TRUE
GADD45A,CDK1,-1,TRUE
GADD45A,MAPK14,-1,TRUE
GADD45A,PCNA,1,TRUE
GAPDH,APEX1,1,TRUE
GAPDH,Enzyme7546__GAPDH,1,TRUE
GAPDH,RHEB,-1,TRUE
GATA4,MEF2C,1,TRUE
GEM,ROCK2,-1,TRUE
GFPT1,Enzyme7547__GFPT1,1,TRUE
GIT1,ARF1,-1,TRUE
GIT1,MAP2K1,1,TRUE
GIT1,PTK2,1,TRUE
GNAI1,CDC42,1,TRUE
GNAI1,MMP2,1,TRUE
GNAI1,PLD2,-1,TRUE
GNAI1,RAC1,1,TRUE
GNAI1,SRC,1,TRUE
GNAI2,LYN,1,TRUE
GNAI2,SRC,1,TRUE
GNAQ,ARHGEF25,1,TRUE
GNAQ,HRAS,1,TRUE
GNAS,AXIN1,1,TRUE
GNAS,PIK3R1,1,TRUE
GNAS,SRC,1,TRUE
GNB1,PIK3CA,1,TRUE
GNB1,TBXA2R,1,TRUE
GNB2,IRS1,1,TRUE
GNB2,PIK3CA,1,TRUE
GNB3,PIK3CA,1,TRUE
GPI,Enzyme4822__GPI_reverse,1,TRUE
GPI,Enzyme4823__GPI_reverse,1,TRUE
GPSM3,GNAI1,-1,TRUE
GPSM3,GNB1,-1,TRUE
GPX1,Enzyme4351__GPX1,1,TRUE
GPX1,Enzyme863__GPX1,1,TRUE
GRB10,ABL1,1,TRUE
GRB10,AKT1,1,TRUE
GRB10,PIK3CA,1,TRUE
GRB10,PIK3R1,1,TRUE
GRB2,DNM1,1,TRUE
GRB2,ELK1,1,TRUE
GRB2,GAB2,1,TRUE
GRB2,HRAS,1,TRUE
GRB2,KHDRBS1,1,TRUE
GRB2,PTK2,1,TRUE
GRB2,SOS1,1,TRUE
GRB2,SOS2,1,TRUE
GRB2,VAV2,1,TRUE
GSK3A,ANKRD28,-1,TRUE
GSK3A,CREB1,1,TRUE
GSK3A,EIF2B5,-1,TRUE
GSK3A,GPSM3,-1,TRUE
GSK3A,LRP6,1,TRUE
GSK3A,MCL1,-1,TRUE
GSK3A,MITF,1,TRUE
GSK3A,MYC,-1,TRUE
GSK3A,PSEN1,-1,TRUE
GSK3A,RELA,1,TRUE
GSK3A,TSC2,1,TRUE
GSK3B,ARNTL,-1,TRUE
GSK3B,AXIN1,1,TRUE
GSK3B,BCL3,1,TRUE
GSK3B,BORA,1,TRUE
GSK3B,CCND1,-1,TRUE
GSK3B,CCND3,-1,TRUE
GSK3B,CCNE1,-1,TRUE
GSK3B,CDC25A,-1,TRUE
GSK3B,CDH1,1,TRUE
GSK3B,CDKN1A,-1,TRUE
GSK3B,CEBPA,1,TRUE
GSK3B,CEBPB,1,TRUE
GSK3B,CLASP2,-1,TRUE
GSK3B,DPYSL2,-1,TRUE
GSK3B,EIF2B5,-1,TRUE
GSK3B,EIF4EBP1,-1,TRUE
GSK3B,GLI2,-1,TRUE
GSK3B,GLI3,1,TRUE
GSK3B,HDAC4,-1,TRUE
GSK3B,KAT5,1,TRUE
GSK3B,LRP5,1,TRUE
GSK3B,LRP6,1,TRUE
GSK3B,MAP3K1,1,TRUE
GSK3B,MAP3K4,-1,TRUE
GSK3B,MCL1,-1,TRUE
GSK3B,MDM2,1,TRUE
GSK3B,MYC,-1,TRUE
GSK3B,NFKB1,1,TRUE
GSK3B,NR1D1,1,TRUE
GSK3B,PHLPP1,-1,TRUE
GSK3B,PPP1R2,1,TRUE
GSK3B,PRKCE,1,TRUE
GSK3B,PSEN1,-1,TRUE
GSK3B,PTEN,-1,TRUE
GSK3B,RELA,1,TRUE
GSK3B,SMAD1,1,TRUE
GSK3B,SMAD3,1,TRUE
GSK3B,SMO,1,TRUE
GSK3B,SNAI1,-1,TRUE
GSK3B,SUFU,1,TRUE
GSK3B,TP53,1,TRUE
GSK3B,TSC1,1,TRUE
GSK3B,TSC2,1,TRUE
GSN,ACTA1,1,TRUE
GSN,CASP9,-1,TRUE
GSN,FN1,1,TRUE
GTF2A2,TBP,1,TRUE
GTF2F1,CTDSP1,1,TRUE
GTF2H1,E2F1,-1,TRUE
Enzyme10316__ACOX1,Metab__FADH_m,1,TRUE
Enzyme10316__ACOX1_reverse,Metab__Flavin adenine dinucleotide_m,1,TRUE
Enzyme10354__ACADM_ECHS1_HADH_ACAA2,Metab__FADH_m,1,TRUE
Enzyme10354__ACADM_ECHS1_HADH_ACAA2,Metab__Decanoyl-CoA (n-C10:0CoA)_m,1,TRUE
Enzyme10355__ACADM_ECHS1,Metab__FADH_m,1,TRUE
Enzyme10357__ACADVL_HADHA_HADHB,Metab__FADH_m,1,TRUE
Enzyme10359__ACADVL_HADHA,Metab__FADH_m,1,TRUE
Enzyme1035__INPP5A,mi14p,1,TRUE
Enzyme1035__INPP5B,mi14p,1,TRUE
Enzyme1035__INPP5E,mi14p,1,TRUE
Enzyme1035__INPPL1,mi14p,1,TRUE
Enzyme1035__SYNJ1,mi14p,1,TRUE
Enzyme10362__ACADVL_HADHA_HADHB,Metab__FADH_m,1,TRUE
Enzyme10364__ACADVL_HADHA_HADHB,Metab__FADH_m,1,TRUE
Enzyme10365__ACADVL_HADHA_HADHB,Metab__FADH_m,1,TRUE
Enzyme1036__INPP1,Metab__D-myo-Inositol 4-phosphate_c,1,TRUE
Enzyme10371__ACADVL_HADHA_HADHB,Metab__FADH_m,1,TRUE
Enzyme1037__orphanReacMI1P_Dtn,mi1p_D,1,TRUE
Enzyme10400__ABCA1,ps_hs,1,TRUE
Enzyme10490__GPT2_reverse,Metab__alpha-Ketoglutaric acid_c,1,TRUE
Enzyme10490__GPT2_reverse,Metab__3-Methoxytyrosine_c,1,TRUE
Enzyme10506__CEPT1,Metab__Cytidine monophosphate_c,1,TRUE
Enzyme10506__CHPT1,Metab__Cytidine monophosphate_c,1,TRUE
Enzyme1097__NME1_NME2,Metab__Thymidine 5'-triphosphate_n,1,TRUE
Enzyme1097__NME2_NME1,Metab__Thymidine 5'-triphosphate_n,1,TRUE
Enzyme114__ADSL,Metab__Fumaric acid_c,1,TRUE
Enzyme1208__INPP5B,pail4p_hs,1,TRUE
Enzyme1208__INPP5E,pail4p_hs,1,TRUE
Enzyme1208__OCRL,pail4p_hs,1,TRUE
Enzyme1208__SYNJ1,pail4p_hs,1,TRUE
Enzyme1208__SYNJ2,pail4p_hs,1,TRUE
Enzyme1210__PLCB3,dag_hs,1,TRUE
Enzyme1210__PLCB3,mi14p,1,TRUE
Enzyme1210__PLCB4,dag_hs,1,TRUE
Enzyme1210__PLCB4,mi14p,1,TRUE
Enzyme1210__PLCD1,dag_hs,1,TRUE
Enzyme1210__PLCD1,mi14p,1,TRUE
Enzyme1210__PLCD3,dag_hs,1,TRUE
Enzyme1210__PLCD3,mi14p,1,TRUE
Enzyme1210__PLCE1,dag_hs,1,TRUE
Enzyme1210__PLCE1,mi14p,1,TRUE
Enzyme1210__PLCG1,dag_hs,1,TRUE
Enzyme1210__PLCG1,mi14p,1,TRUE
Enzyme1210__PLCG2,dag_hs,1,TRUE
Enzyme1210__PLCG2,mi14p,1,TRUE
Enzyme1218__PLCB3,dag_hs,1,TRUE
Enzyme1218__PLCB3,mi1p_D,1,TRUE
Enzyme1218__PLCB4,dag_hs,1,TRUE
Enzyme1218__PLCB4,mi1p_D,1,TRUE
Enzyme1218__PLCD1,dag_hs,1,TRUE
Enzyme1218__PLCD1,mi1p_D,1,TRUE
Enzyme1218__PLCD3,dag_hs,1,TRUE
Enzyme1218__PLCD3,mi1p_D,1,TRUE
Enzyme1218__PLCE1,dag_hs,1,TRUE
Enzyme1218__PLCE1,mi1p_D,1,TRUE
Enzyme1218__PLCG1,dag_hs,1,TRUE
Enzyme1218__PLCG1,mi1p_D,1,TRUE
Enzyme1218__PLCG2,dag_hs,1,TRUE
Enzyme1218__PLCG2,mi1p_D,1,TRUE
Enzyme1231__PLPP1,dag_hs,1,TRUE
Enzyme1231__PLPP2,dag_hs,1,TRUE
Enzyme1231__PLPP3,dag_hs,1,TRUE
Enzyme125000002__SLC38A2,Metab__L-Proline_c,1,TRUE
Enzyme1252__ATP10A,ps_hs,1,TRUE
Enzyme1338__AKR1B1,Metab__D-Glucitol_c,1,TRUE
Enzyme1361__SPHK1,sphs1p,1,TRUE
Enzyme1361__SPHK2,sphs1p,1,TRUE
Enzyme1397__SDHA_SDHD_SDHC_SDHB,Metab__FADH_m,1,TRUE
Enzyme1397__SDHA_SDHD_SDHC_SDHB_reverse,Metab__Flavin adenine dinucleotide_m,1,TRUE
Enzyme1437__orphanReacTMNDNCt,Metab__Eicosapentaenoic acid_c,1,TRUE
Enzyme1452__SLC27A2,Metab__Tetradecanoic acid_c,1,TRUE
Enzyme1542__IDH1,Metab__alpha-Ketoglutaric acid_m,1,TRUE
Enzyme1542__IDH2,Metab__alpha-Ketoglutaric acid_m,1,TRUE
Enzyme1546__GGT1_reverse,Metab__Glutathione_c,1,TRUE
Enzyme1546__GGT7_reverse,Metab__Glutathione_c,1,TRUE
Enzyme1561__AKR1B1,Metab__Glyceraldehyde_m,1,TRUE
Enzyme1566__MECR,Metab__Palmityl-CoA_m,1,TRUE
Enzyme1566__PECR,Metab__Palmityl-CoA_m,1,TRUE
Enzyme156__AKR1B1,Metab__L-Arabitol_c,1,TRUE
Enzyme1571__HK2,Metab__Glucose 6-phosphate_c,1,TRUE
Enzyme1584__PFKL_reverse,Metab__D-Sedoheptulose 7-phosphate_c,1,TRUE
Enzyme1585__PFKL_reverse,Metab__D-Sedoheptulose 7-phosphate_c,1,TRUE
Enzyme1587__IDH1,Metab__Oxalosuccinic acid_m,1,TRUE
Enzyme1587__IDH1_reverse,Metab__Isocitric acid_m,1,TRUE
Enzyme1587__IDH2,Metab__Oxalosuccinic acid_m,1,TRUE
Enzyme1587__IDH2_reverse,Metab__Isocitric acid_m,1,TRUE
Enzyme158__SLC27A5,Metab__Arachidonic acid_c,1,TRUE
Enzyme1596__RRM2B_RRM1_RRM2,trdrd,1,TRUE
Enzyme1597__RRM2B_RRM1_RRM2,Metab__dGTP_c,1,TRUE
Enzyme1597__RRM2B_RRM1_RRM2,trdox,1,TRUE
Enzyme1625__MECR_reverse,Metab__Octanoyl-CoA_m,1,TRUE
Enzyme1625__PECR_reverse,Metab__Octanoyl-CoA_m,1,TRUE
Enzyme168700002__SLC25A1,Metab__Isocitric acid_c,1,TRUE
Enzyme168800001__SLC25A1,Metab__Citric acid_m,1,TRUE
Enzyme17300002__SLC38A2,Metab__L-Asparagine_c,1,TRUE
Enzyme17500002__SLC25A12,Metab__L-Glutamic acid_m,1,TRUE
Enzyme17500002__SLC25A13,Metab__L-Glutamic acid_m,1,TRUE
Enzyme1785__ABCA1,Metab__Hexadecanoic acid_e,1,TRUE
Enzyme1786__ABCA1,Metab__Linoleic acid_e,1,TRUE
Enzyme220500001__SLC25A1,Metab__Citric acid_c,1,TRUE
Enzyme220600001__SLC25A1,Metab__Isocitric acid_c,1,TRUE
Enzyme220700002__SLC25A1,Metab__cis-Aconitic acid_c,1,TRUE
Enzyme220800002__SLC25A1,Metab__Citric acid_m,1,TRUE
Enzyme221400002__SLC25A1,Metab__Citric acid_m,1,TRUE
Enzyme221500003__SLC25A1,Metab__Isocitric acid_m,1,TRUE
Enzyme221700003__SLC25A1,Metab__Isocitric acid_m,1,TRUE
Enzyme221900002__SLC25A1,Metab__Isocitric acid_m,1,TRUE
Enzyme2327__ACOX1,Metab__FADH_m,1,TRUE
Enzyme2327__ACOX1_reverse,Metab__Flavin adenine dinucleotide_m,1,TRUE
Enzyme233__ATP2B1,Metab__Calcium ion_e,1,TRUE
Enzyme233__ATP2B4,Metab__Calcium ion_e,1,TRUE
Enzyme241__CDIPT_reverse,Metab__myo-Inositol_c,1,TRUE
Enzyme241__CDIPT_reverse,cdpdag_hs,1,TRUE
Enzyme243__CDS1,cdpdag_hs,1,TRUE
Enzyme243__CDS2,cdpdag_hs,1,TRUE
Enzyme250__CHDH,Metab__FADH_m,1,TRUE
Enzyme2551__ACADVL_HADHA,Metab__FADH_m,1,TRUE
Enzyme2557__ACADVL_HADHA_HADHB,Metab__FADH_m,1,TRUE
Enzyme2558__ACADVL_HADHA,Metab__FADH_m,1,TRUE
Enzyme255__orphanReacCHSTEROLt3,Metab__Cholesterol_m,1,TRUE
Enzyme2560__ACADVL_HADHA_HADHB,Metab__FADH_m,1,TRUE
Enzyme2561__ACADVL_HADHA_HADHB,Metab__FADH_m,1,TRUE
Enzyme2568__ACADVL_HADHA_HADHB,Metab__FADH_m,1,TRUE
Enzyme2571__ACADVL_HADHA,Metab__FADH_m,1,TRUE
Enzyme2583__ACADVL,Metab__FADH_m,1,TRUE
Enzyme2595__ACADM_ECHS1,Metab__FADH_m,1,TRUE
Enzyme2596__ACADM_ECHS1_HADH_ACAA2,Metab__Octanoyl-CoA_m,1,TRUE
Enzyme2596__ACADM_ECHS1_HADH_ACAA2,Metab__FADH_m,1,TRUE
Enzyme2598__ACADM_ECHS1_HADH_ACAA2,Metab__FADH_m,1,TRUE
Enzyme2600__ACADS_ECHS1_HADH_ACAA2,Metab__FADH_m,1,TRUE
Enzyme2607__ACADM_ECHS1_HADH_ACAA2,Metab__FADH_m,1,TRUE
Enzyme2608__ACADM_ECHS1_HADH_ACAA2,Metab__FADH_m,1,TRUE
Enzyme2608__ACADM_ECHS1_HADH_ACAA2,Metab__Hexanoyl-CoA_m,1,TRUE
Enzyme2611__ACADM_ECHS1_HADH_ACAA2,Metab__FADH_m,1,TRUE
Enzyme2611__ACADM_ECHS1_HADH_ACAA2,hepcoa,1,TRUE
Enzyme2616__ACADVL_HADHA_HADHB,Metab__FADH_m,1,TRUE
Enzyme2619__ACADVL_HADHA,Metab__FADH_m,1,TRUE
Enzyme2621__ACADVL_HADHA_HADHB,Metab__FADH_m,1,TRUE
Enzyme2627__ACADVL_HADHA_HADHB,Metab__FADH_m,1,TRUE
Enzyme2629__ACADVL_HADHA_HADHB,Metab__FADH_m,1,TRUE
Enzyme2630__ACADVL_HADHA,Metab__FADH_m,1,TRUE
Enzyme2636__ACADVL_HADHA_HADHB,Metab__FADH_m,1,TRUE
Enzyme2637__ACADVL_HADHA_HADHB,Metab__FADH_m,1,TRUE
Enzyme2648__ACADVL_HADHA_HADHB,Metab__FADH_m,1,TRUE
Enzyme2659__ACADVL_HADHA,Metab__FADH_m,1,TRUE
Enzyme2672__ACADVL_HADHA,Metab__FADH_m,1,TRUE
Enzyme2692__ACADVL,Metab__FADH_m,1,TRUE
Enzyme2741__ACADVL,Metab__FADH_m,1,TRUE
Enzyme2743__orphanReacG3PDm,Metab__FADH_m,1,TRUE
Enzyme303__orphanReacCTPtn_reverse,Metab__Cytidine triphosphate_c,1,TRUE
Enzyme334__DGKA,pa_hs,1,TRUE
Enzyme334__DGKD,pa_hs,1,TRUE
Enzyme334__DGKH,pa_hs,1,TRUE
Enzyme334__DGKQ,pa_hs,1,TRUE
Enzyme334__DGKZ,pa_hs,1,TRUE
Enzyme3584__orphanReacCA2t,Metab__Calcium ion_c,1,TRUE
Enzyme3634__GAD1,Metab__beta-Alanine_c,1,TRUE
Enzyme3636__GOT1_reverse,Metab__alpha-Ketoglutaric acid_c,1,TRUE
Enzyme3655__CTPS2,Metab__Cytidine triphosphate_c,1,TRUE
Enzyme3656__CTPS2,Metab__Cytidine triphosphate_c,1,TRUE
Enzyme3656__CTPS2,Metab__L-Glutamic acid_c,1,TRUE
Enzyme3711__IMPDH2,Metab__5'-xanthylate(2-)_c,1,TRUE
Enzyme3753__IDH1,Metab__Oxalosuccinic acid_c,1,TRUE
Enzyme3753__IDH1_reverse,Metab__Isocitric acid_c,1,TRUE
Enzyme3753__IDH2,Metab__Oxalosuccinic acid_c,1,TRUE
Enzyme3753__IDH2_reverse,Metab__Isocitric acid_c,1,TRUE
Enzyme3765__RRM2B,Metab__dGDP_c,1,TRUE
Enzyme3765__RRM2B,trdox,1,TRUE
Enzyme3766__RRM2B,Metab__dCDP_c,1,TRUE
Enzyme3766__RRM2B,trdox,1,TRUE
Enzyme3767__RRM2B,"Metab__Uridine 5'-(trihydrogen diphosphate), 2'-deoxy-_c",1,TRUE
Enzyme3767__RRM2B,trdox,1,TRUE
Enzyme3777__TALDO1,Metab__D-Erythrose 4-phosphate_c,1,TRUE
Enzyme3777__TALDO1,Metab__Beta-D-Fructose 6-phosphate_c,1,TRUE
Enzyme3777__TALDO1_reverse,Metab__D-Sedoheptulose 7-phosphate_c,1,TRUE
Enzyme3777__TALDO1_reverse,Metab__glyceraldehyde-3-phosphate_c,1,TRUE
Enzyme3782__TKT,Metab__D-Sedoheptulose 7-phosphate_c,1,TRUE
Enzyme3782__TKT,Metab__glyceraldehyde-3-phosphate_c,1,TRUE
Enzyme3782__TKT_reverse,Metab__Xylulose 5-phosphate_c,1,TRUE
Enzyme3782__TKT_reverse,r5p,1,TRUE
Enzyme3816__IMPA1,Metab__myo-Inositol_c,1,TRUE
Enzyme3816__IMPA2,Metab__myo-Inositol_c,1,TRUE
Enzyme3816__MTMR1,Metab__myo-Inositol_c,1,TRUE
Enzyme3816__MTMR2,Metab__myo-Inositol_c,1,TRUE
Enzyme3825__ACO1,Metab__Isocitric acid_c,1,TRUE
Enzyme3825__ACO1_reverse,Metab__Citric acid_c,1,TRUE
Enzyme3825__IREB2,Metab__Isocitric acid_c,1,TRUE
Enzyme3825__IREB2_reverse,Metab__Citric acid_c,1,TRUE
Enzyme3878__orphanReacGLUTACOAm,Metab__FADH_m,1,TRUE
Enzyme4351__GPX1,Metab__Oxiglutatione_c,1,TRUE
Enzyme4355__NEU3,Metab__N-Acetylneuraminic acid_c,1,TRUE
Enzyme4373__NEU3,Metab__N-Acetylneuraminic acid_c,1,TRUE
Enzyme4425__DHCR24,Metab__Cholesterol_c,1,TRUE
Enzyme443__orphanReacDUDPtn_reverse,"Metab__Uridine 5'-(trihydrogen diphosphate), 2'-deoxy-_c",1,TRUE
Enzyme4449__HDLBP,Metab__Cholesterol_g,1,TRUE
Enzyme4449__NPC1,Metab__Cholesterol_g,1,TRUE
Enzyme4506__SCD,Metab__Palmitoleyl-CoA_c,1,TRUE
Enzyme4600__ACAD9,Metab__FADH_m,1,TRUE
Enzyme4600__ACAD9,Metab__trans-Octadec-2-enoyl-CoA_m,1,TRUE
Enzyme4600__ACADM,Metab__FADH_m,1,TRUE
Enzyme4600__ACADM,Metab__trans-Octadec-2-enoyl-CoA_m,1,TRUE
Enzyme4600__ACADVL,Metab__FADH_m,1,TRUE
Enzyme4600__ACADVL,Metab__trans-Octadec-2-enoyl-CoA_m,1,TRUE
Enzyme4611__ACAD9,HC01412,1,TRUE
Enzyme4611__ACAD9,Metab__FADH_m,1,TRUE
Enzyme4611__ACADM,HC01412,1,TRUE
Enzyme4611__ACADM,Metab__FADH_m,1,TRUE
Enzyme4611__ACADVL,HC01412,1,TRUE
Enzyme4611__ACADVL,Metab__FADH_m,1,TRUE
Enzyme4612__ACAD9,Metab__FADH_m,1,TRUE
Enzyme4612__ACAD9,Metab__(2E)-Decenoyl-CoA_m,1,TRUE
Enzyme4612__ACADM,Metab__FADH_m,1,TRUE
Enzyme4612__ACADM,Metab__(2E)-Decenoyl-CoA_m,1,TRUE
Enzyme4613__ACAD9,Metab__FADH_m,1,TRUE
Enzyme4613__ACADM,Metab__FADH_m,1,TRUE
Enzyme4613__ACADVL,Metab__FADH_m,1,TRUE
Enzyme4617__ACAD9,Metab__FADH_m,1,TRUE
Enzyme4617__ACADM,Metab__FADH_m,1,TRUE
Enzyme4617__ACADVL,Metab__FADH_m,1,TRUE
Enzyme4626__ACAD9,Metab__FADH_m,1,TRUE
Enzyme4626__ACADM,Metab__FADH_m,1,TRUE
Enzyme4634__ACAD9,Metab__FADH_m,1,TRUE
Enzyme4634__ACADM,Metab__FADH_m,1,TRUE
Enzyme4634__ACADVL,Metab__FADH_m,1,TRUE
Enzyme463__ETFB_ETFA,Metab__Flavin adenine dinucleotide_m,1,TRUE
Enzyme4640__ACAD9,Metab__FADH_m,1,TRUE
Enzyme4640__ACADM,Metab__FADH_m,1,TRUE
Enzyme4640__ACADVL,Metab__FADH_m,1,TRUE
Enzyme4646__ACAD9,Metab__FADH_m,1,TRUE
Enzyme4646__ACADM,Metab__FADH_m,1,TRUE
Enzyme4646__ACADVL,Metab__FADH_m,1,TRUE
Enzyme4647__ACAD9,Metab__FADH_m,1,TRUE
Enzyme4647__ACADM,Metab__FADH_m,1,TRUE
Enzyme4647__ACADVL,Metab__FADH_m,1,TRUE
Enzyme4649__ACAD9,Metab__FADH_m,1,TRUE
Enzyme4649__ACADM,Metab__FADH_m,1,TRUE
Enzyme4649__ACADVL,Metab__FADH_m,1,TRUE
Enzyme4653__ACAD9,Metab__FADH_m,1,TRUE
Enzyme4653__ACADM,Metab__FADH_m,1,TRUE
Enzyme4653__ACADVL,Metab__FADH_m,1,TRUE
Enzyme4687__ACAD9,Metab__FADH_m,1,TRUE
Enzyme4687__ACADM,Metab__FADH_m,1,TRUE
Enzyme4687__ACADVL,Metab__FADH_m,1,TRUE
Enzyme4760__AKR1B1,Metab__Xylitol_c,1,TRUE
Enzyme4760__AKR1B1_reverse,Metab__D-Xylose_c,1,TRUE
Enzyme4788__KMT5A,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4788__KMT5A,M00213,1,TRUE
Enzyme4789__ASH1L,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__ASH1L,Ndmelys,1,TRUE
Enzyme4789__DOT1L,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__DOT1L,Ndmelys,1,TRUE
Enzyme4789__EHMT1,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__EHMT1,Ndmelys,1,TRUE
Enzyme4789__EHMT2,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__EHMT2,Ndmelys,1,TRUE
Enzyme4789__KMT2A,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__KMT2A,Ndmelys,1,TRUE
Enzyme4789__KMT2B,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__KMT2B,Ndmelys,1,TRUE
Enzyme4789__KMT2C,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__KMT2C,Ndmelys,1,TRUE
Enzyme4789__KMT2D,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__KMT2D,Ndmelys,1,TRUE
Enzyme4789__KMT2E,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__KMT2E,Ndmelys,1,TRUE
Enzyme4789__KMT5A,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__KMT5A,Ndmelys,1,TRUE
Enzyme4789__KMT5B,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__KMT5B,Ndmelys,1,TRUE
Enzyme4789__KMT5C,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__KMT5C,Ndmelys,1,TRUE
Enzyme4789__NSD1,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__NSD1,Ndmelys,1,TRUE
Enzyme4789__SETD1A,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__SETD1A,Ndmelys,1,TRUE
Enzyme4789__SETD1B,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__SETD1B,Ndmelys,1,TRUE
Enzyme4789__SETD2,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__SETD2,Ndmelys,1,TRUE
Enzyme4789__SETD7,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__SETD7,Ndmelys,1,TRUE
Enzyme4789__SETDB1,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__SETDB1,Ndmelys,1,TRUE
Enzyme4789__SETMAR,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__SETMAR,Ndmelys,1,TRUE
Enzyme4789__SMYD3,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__SMYD3,Ndmelys,1,TRUE
Enzyme4789__SUV39H1,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__SUV39H1,Ndmelys,1,TRUE
Enzyme4789__SUV39H2,Metab__S-Adenosylhomocysteine_c,1,TRUE
Enzyme4789__SUV39H2,Ndmelys,1,TRUE
Enzyme4818__PTEN,pail_hs,1,TRUE
Enzyme4822__GPI_reverse,M01389,1,TRUE
Enzyme4823__GPI_reverse,M01389,1,TRUE
Enzyme5471__GAD1,Metab__Hypotaurine_c,1,TRUE
Enzyme5507__AADAT,Metab__alpha-Ketoglutaric acid_c,1,TRUE
Enzyme5507__AADAT,Metab__Aminoadipic acid_c,1,TRUE
Enzyme5537__ACLY,Metab__2-Oxobutanedioic acid_c,1,TRUE
Enzyme5547__ACAD10,Metab__FADH_m,1,TRUE
Enzyme5547__ACAD11,Metab__FADH_m,1,TRUE
Enzyme5547__ACAD8,Metab__FADH_m,1,TRUE
Enzyme5547__ACAD9,Metab__FADH_m,1,TRUE
Enzyme5547__ACADM,Metab__FADH_m,1,TRUE
Enzyme5547__ACADS,Metab__FADH_m,1,TRUE
Enzyme5570__ADSL,Metab__Fumaric acid_c,1,TRUE
Enzyme559100002__SLC38A2,Metab__L-Alanine_c,1,TRUE
Enzyme5592__GPT2,Metab__L-Glutamic acid_c,1,TRUE
Enzyme5592__GPT2_reverse,Metab__L-Alanine_c,1,TRUE
Enzyme5592__GPT2_reverse,Metab__alpha-Ketoglutaric acid_c,1,TRUE
Enzyme5692__CAT,Metab__Acetaldehyde_x,1,TRUE
Enzyme5697__CEPT1,Metab__Cytidine monophosphate_c,1,TRUE
Enzyme5697__CHPT1,Metab__Cytidine monophosphate_c,1,TRUE
Enzyme5698__CEPT1,Metab__Cytidine monophosphate_c,1,TRUE
Enzyme5703__PCYT1A,Metab__Citicoline_c,1,TRUE
Enzyme5715__ABCA1,Metab__Cholesterol_c,1,TRUE
Enzyme5761__GOT1_reverse,Metab__alpha-Ketoglutaric acid_c,1,TRUE
Enzyme5787__orphanReacDAGt_reverse,dag_hs,1,TRUE
Enzyme5801__SCD,Metab__Palmitoleyl-CoA_c,1,TRUE
